Time21_5,Latitude,Longitude,HalfAngle,Speed,Type,AssociatedCMEID
2012-10-05T09:15Z,-28.0,10.0,47.0,650.0,C,2012-10-05T03:24:00-CME-001
2012-10-06T22:50Z,-17.0,-121.0,26.0,430.0,S,2012-10-06T14:24:00-CME-001
2012-10-08T01:55Z,49.0,-93.0,76.0,677.0,C,2012-10-06T21:36:00-CME-001
2012-10-07T13:15Z,-38.0,20.0,35.0,850.0,C,2012-10-07T09:09:00-CME-001
2012-10-08T17:27Z,-10.0,-54.0,30.0,516.0,C,2012-10-08T08:48:00-CME-001
2012-10-09T06:53Z,-10.0,-88.0,25.0,630.0,C,2012-10-08T23:24:00-CME-001
2012-10-14T08:45Z,4.0,-120.0,25.0,480.0,S,2012-10-14T00:48:00-CME-001
2012-10-15T15:59Z,28.0,75.0,29.0,255.0,S,2012-10-14T22:24:00-CME-001
2012-10-16T14:59Z,24.0,153.0,35.0,504.0,C,2012-10-16T05:09:00-CME-001
2012-10-19T08:25Z,-40.0,96.0,35.0,500.0,C,2012-10-19T00:00:00-CME-001
2012-10-19T13:12Z,-47.0,60.0,29.0,700.0,C,2012-10-19T08:12:00-CME-001
2012-10-19T20:50Z,17.0,128.0,38.0,436.0,S,2012-10-19T11:24:00-CME-001
2012-10-21T03:59Z,0.0,-92.0,25.0,380.0,S,2012-10-21T21:48:00-CME-001
2012-10-26T15:42Z,-26.0,-80.0,48.0,700.0,C,2012-10-26T10:00:00-CME-001
2012-10-28T00:13Z,10.0,-10.0,22.0,377.0,S,2012-10-27T16:25:00-CME-001
2012-10-28T02:05Z,24.0,12.0,36.0,420.0,S,2012-10-27T17:40:00-CME-001
2012-10-28T16:51Z,-12.0,85.0,45.0,496.0,S,2012-10-28T09:54:00-CME-001
2012-10-31T21:35Z,20.0,130.0,16.0,310.0,S,2012-10-31T10:12:00-CME-001
2012-11-01T03:20Z,13.0,105.0,40.0,580.0,C,2012-10-31T19:54:00-CME-001
2012-11-03T19:26Z,38.0,179.0,30.0,317.0,S,2012-11-03T01:55:00-CME-001
2012-11-03T08:14Z,32.0,82.0,35.0,430.0,S,2012-11-03T05:36:00-CME-001
2012-11-03T13:35Z,-42.0,-165.0,35.0,500.0,C,2012-11-03T06:00:00-CME-001
2012-11-07T14:06Z,30.0,143.0,30.0,366.0,S,2012-11-07T03:36:00-CME-001
2012-11-08T07:14Z,25.0,-86.0,55.0,680.0,C,2012-11-08T02:48:00-CME-001
2012-11-08T13:46Z,-17.0,176.0,70.0,1285.0,O,2012-11-08T11:09:00-CME-001
2012-11-09T03:34Z,29.0,177.0,27.0,530.0,C,2012-11-08T16:48:00-CME-001
2012-11-09T02:53Z,-10.0,132.0,27.0,752.0,C,2012-11-08T20:24:00-CME-001
2012-11-09T07:18Z,-40.0,-123.0,23.0,617.0,C,2012-11-09T01:25:00-CME-001
2012-11-09T20:55Z,-13.0,-11.0,27.0,570.0,C,2012-11-09T15:24:00-CME-001
2012-11-10T09:24Z,-20.0,-16.0,20.0,900.0,C,2012-11-10T05:39:00-CME-001
2012-11-10T23:58Z,-15.0,128.0,32.0,400.0,S,2012-11-10T14:48:00-CME-001
2012-11-11T08:46Z,-35.0,87.0,31.0,650.0,C,2012-11-11T04:09:00-CME-001
2012-11-13T05:42Z,-25.0,-46.0,25.0,556.0,C,2012-11-13T00:50:00-CME-001
2012-11-13T10:10Z,-45.0,-70.0,25.0,834.0,C,2012-11-13T06:12:00-CME-001
2012-11-14T16:45Z,-28.0,100.0,28.0,276.0,S,2012-11-14T03:12:00-CME-001
2012-11-14T08:48Z,-23.0,-25.0,38.0,642.0,C,2012-11-14T04:36:00-CME-001
2012-11-15T00:03Z,17.0,-96.0,39.0,392.0,S,2012-11-14T14:12:00-CME-001
2012-11-16T06:32Z,-14.0,-96.0,47.0,643.0,C,2012-11-16T01:25:00-CME-001
2012-11-16T12:15Z,-17.0,-110.0,52.0,707.0,C,2012-11-16T07:24:00-CME-001
2012-11-19T04:47Z,-32.0,-124.0,35.0,496.0,S,2012-11-18T21:24:00-CME-001
2012-11-20T17:13Z,5.0,90.0,30.0,725.0,C,2012-11-20T12:09:00-CME-001
2012-11-21T09:11Z,10.0,169.0,26.0,730.0,C,2012-11-21T04:24:00-CME-001
2012-11-21T18:07Z,19.0,-27.0,30.0,351.0,S,2012-11-21T09:07:00-CME-001
2012-11-21T22:10Z,8.0,-12.0,45.0,850.0,C,2012-11-21T16:24:00-CME-001
2012-11-22T07:31Z,34.0,140.0,20.0,530.0,C,2012-11-22T00:36:00-CME-001
2012-11-22T16:56Z,-3.0,-43.0,35.0,500.0,C,2012-11-22T10:00:00-CME-001
2012-11-23T17:17Z,-13.0,176.0,30.0,440.0,S,2012-11-23T09:54:00-CME-001
2012-11-23T20:50Z,32.0,-112.0,45.0,342.0,S,2012-11-23T11:39:00-CME-001
2012-11-23T19:30Z,-22.0,-15.0,42.0,610.0,C,2012-11-23T13:54:00-CME-001
2012-11-24T02:48Z,30.0,138.0,50.0,975.0,C,2012-11-23T23:25:00-CME-001
2012-11-27T10:03Z,68.0,64.0,30.0,272.0,S,2012-11-26T21:54:00-CME-001
2012-11-27T07:40Z,43.0,-70.0,56.0,760.0,C,2012-11-27T02:48:00-CME-001
2012-12-02T18:00Z,23.0,170.0,23.0,470.0,S,2012-12-02T10:40:00-CME-001
2012-12-02T20:38Z,18.0,178.0,31.0,820.0,C,2012-12-02T16:24:00-CME-001
2012-12-04T18:15Z,3.0,-79.0,25.0,315.0,S,2012-12-04T07:24:00-CME-001
2012-12-05T06:22Z,1.0,-65.0,35.0,507.0,C,2012-12-05T00:48:00-CME-001
2012-12-05T22:52Z,12.0,24.0,20.0,336.0,S,2012-12-05T13:25:00-CME-001
2012-12-06T11:57Z,-20.0,66.0,30.0,470.0,S,2012-12-06T03:12:00-CME-001
2012-12-07T00:30Z,29.0,22.0,27.0,659.0,C,2012-12-06T21:54:00-CME-001
2012-12-07T15:05Z,21.0,76.0,55.0,734.0,C,2012-12-07T10:00:00-CME-001
2012-12-10T13:20Z,8.0,-152.0,35.0,450.0,S,2012-12-10T15:15:00-CME-001
2012-12-14T06:35Z,-5.0,95.0,45.0,900.0,C,2012-12-14T02:24:00-CME-001
2012-12-14T14:42Z,-48.0,-45.0,39.0,558.0,C,2012-12-14T05:24:00-CME-001
2012-12-15T07:30Z,-4.0,-132.0,30.0,700.0,C,2012-12-15T01:48:00-CME-001
2012-12-20T21:43Z,12.0,-152.0,64.0,550.0,C,2012-12-20T15:09:00-CME-001
2012-12-21T04:45Z,30.0,125.0,17.0,575.0,C,2012-12-20T23:06:00-CME-001
2012-12-22T16:18Z,40.0,-102.0,23.0,400.0,S,2012-12-22T04:24:00-CME-001
2012-12-22T18:57Z,-20.0,-95.0,12.0,410.0,S,2012-12-22T09:48:00-CME-001
2012-12-28T06:54Z,15.0,153.0,27.0,418.0,S,2012-12-27T22:09:00-CME-001
2012-12-28T06:38Z,20.0,-18.0,20.0,440.0,S,2012-12-28T00:25:00-CME-001
2013-01-04T19:55Z,-8.0,30.0,25.0,360.0,S,2013-01-04T09:39:00-CME-001
2013-01-04T23:30Z,-13.0,80.0,32.0,375.0,S,2013-01-04T14:24:00-CME-001
2013-01-06T13:12Z,-10.0,135.0,40.0,520.0,C,2013-01-06T05:48:00-CME-001
2013-01-07T22:07Z,-31.0,78.0,39.0,359.0,S,2013-01-07T11:24:00-CME-001
2013-01-10T14:58Z,8.0,-82.0,32.0,244.0,S,2013-01-10T00:00:00-CME-001
2013-01-11T05:37Z,-6.0,-100.0,30.0,685.0,C,2013-01-11T01:09:00-CME-001
2013-01-12T12:18Z,6.0,-48.0,22.0,325.0,S,2013-01-11T23:55:00-CME-001
2013-01-13T19:18Z,3.0,12.0,31.0,447.0,S,2013-01-13T07:24:00-CME-001
2013-01-15T16:00Z,-20.0,10.0,30.0,450.0,S,2013-01-15T08:24:00-CME-001
2013-01-16T23:50Z,-27.0,80.0,72.0,723.0,C,2013-01-16T19:08:00-CME-001
2013-01-21T18:48Z,-5.0,95.0,31.0,530.0,C,2013-01-21T08:48:00-CME-001
2013-01-22T11:55Z,-22.0,-88.0,40.0,550.0,C,2013-01-22T05:48:00-CME-001
2013-01-23T11:05Z,-34.0,-79.0,35.0,510.0,C,2013-01-23T04:00:00-CME-001
2013-01-23T20:17Z,35.0,-8.0,45.0,600.0,C,2013-01-23T14:55:00-CME-001
2013-01-29T14:36Z,-37.0,157.0,27.0,350.0,S,2013-01-28T23:48:00-CME-001
2013-01-31T00:25Z,18.0,85.0,25.0,355.0,S,2013-01-30T13:48:00-CME-001
2013-01-31T10:52Z,-25.0,-19.0,25.0,925.0,C,2013-01-31T07:09:00-CME-001
2013-01-31T23:26Z,34.0,-65.0,32.0,576.0,C,2013-01-31T17:12:00-CME-001
2013-02-02T03:00Z,-12.0,-50.0,24.0,625.0,C,2013-02-01T22:12:00-CME-001
2013-02-03T05:44Z,0.0,-100.0,35.0,320.0,S,2013-02-02T10:24:00-CME-001
2013-02-03T12:51Z,30.0,-84.0,18.0,740.0,C,2013-02-03T08:24:00-CME-001
2013-02-06T03:15Z,30.0,-35.0,38.0,1226.0,O,2013-02-06T00:36:00-CME-001
2013-02-06T09:14Z,24.0,-62.0,50.0,582.0,C,2013-02-06T03:36:00-CME-001
2013-02-09T07:12Z,-27.0,143.0,26.0,436.0,S,2013-02-08T23:12:00-CME-001
2013-02-09T10:55Z,28.0,3.0,32.0,825.0,C,2013-02-09T07:30:00-CME-001
2013-02-13T02:51Z,-40.0,58.0,30.0,1100.0,O,2013-02-13T00:00:00-CME-001
2013-02-13T06:45Z,-23.0,58.0,35.0,500.0,C,2013-02-13T00:00:00-CME-002
2013-02-14T09:19Z,45.0,84.0,17.0,822.0,C,2013-02-14T05:09:00-CME-001
2013-02-15T02:41Z,17.0,113.0,31.0,797.0,C,2013-02-14T23:12:00-CME-001
2013-02-15T23:34Z,20.0,-25.0,38.0,550.0,C,2013-02-15T17:48:00-CME-001
2013-02-17T14:39Z,-47.0,25.0,30.0,565.0,C,2013-02-17T02:24:00-CME-001
2013-02-19T12:59Z,37.0,-11.0,45.0,525.0,C,2013-02-19T06:09:00-CME-001
2013-02-22T10:20Z,22.0,-61.0,25.0,810.0,C,2013-02-22T05:36:00-CME-001
2013-02-23T15:27Z,-28.0,-70.0,42.0,450.0,S,2013-02-23T06:30:00-CME-001
2013-02-24T08:37Z,-13.0,89.0,36.0,430.0,S,2013-02-23T22:12:00-CME-001
2013-02-25T12:17Z,27.0,95.0,45.0,730.0,C,2013-02-25T06:09:00-CME-001
2013-02-26T14:12Z,10.0,125.0,75.0,900.0,C,2013-02-26T10:09:00-CME-001
2013-02-27T01:13Z,28.0,56.0,28.0,450.0,S,2013-02-26T14:06:00-CME-001
2013-02-27T11:15Z,-15.0,91.0,40.0,621.0,C,2013-02-27T06:18:00-CME-001
2013-02-28T13:52Z,-21.0,-76.0,25.0,357.0,S,2013-02-28T01:25:00-CME-001
2013-03-05T06:04Z,10.0,-135.0,70.0,1900.0,O,2013-03-05T04:24:00-CME-001
2013-03-06T13:40Z,12.0,173.0,30.0,691.0,C,2013-03-06T08:09:00-CME-001
2013-03-07T10:10Z,-10.0,83.0,35.0,450.0,S,2013-03-07T00:00:00-CME-001
2013-03-12T15:16Z,47.0,-19.0,49.0,660.0,C,2013-03-12T10:54:00-CME-001
2013-03-13T06:07Z,-11.0,-70.0,55.0,680.0,C,2013-03-13T00:36:00-CME-001
2013-03-15T09:03Z,-3.0,-2.0,66.0,1485.0,O,2013-03-15T06:54:00-CME-001
2013-03-16T18:20Z,30.0,57.0,32.0,873.0,C,2013-03-16T14:39:00-CME-001
2013-03-17T23:37Z,33.0,9.0,35.0,520.0,C,2013-03-17T16:00:00-CME-001
2013-03-17T23:47Z,-15.0,-30.0,25.0,450.0,S,2013-03-17T18:23:00-CME-001
2013-03-19T17:37Z,-26.0,88.0,22.0,540.0,C,2013-03-19T10:55:00-CME-001
2013-03-22T05:24Z,-5.0,78.0,28.0,633.0,C,2013-03-21T22:36:00-CME-001
2013-03-23T15:30Z,-30.0,168.0,28.0,1200.0,O,2013-03-23T12:39:00-CME-001
2013-04-05T13:42Z,1.0,-125.0,55.0,520.0,C,2013-04-05T07:54:00-CME-001
2013-04-06T18:20Z,6.0,35.0,25.0,520.0,C,2013-04-06T12:00:00-CME-001
2013-04-08T14:31Z,-30.0,110.0,20.0,650.0,C,2013-04-08T08:36:00-CME-001
2013-04-11T12:15Z,-7.0,-25.0,58.0,675.0,C,2013-04-11T07:36:00-CME-001
2013-04-12T12:48Z,31.0,82.0,56.0,440.0,S,2013-04-12T03:12:00-CME-001
2013-04-19T01:18Z,0.0,80.0,56.0,493.0,S,2013-04-18T18:36:00-CME-001
2013-04-20T11:15Z,2.0,110.0,39.0,800.0,C,2013-04-20T06:54:00-CME-001
2013-04-21T11:35Z,10.0,90.0,50.0,880.0,C,2013-04-21T07:54:00-CME-001
2013-04-21T19:45Z,10.0,100.0,40.0,1000.0,O,2013-04-21T16:39:00-CME-001
2013-04-23T02:20Z,-17.0,100.0,34.0,380.0,S,2013-04-22T16:48:00-CME-001
2013-04-24T04:00Z,-8.0,80.0,33.0,400.0,S,2013-04-23T20:54:00-CME-001
2013-04-25T04:30Z,-17.0,120.0,35.0,815.0,C,2013-04-25T01:30:00-CME-001
2013-04-25T13:30Z,-4.0,170.0,33.0,880.0,C,2013-04-25T09:24:00-CME-001
2013-04-28T21:10Z,-40.0,-120.0,35.0,450.0,S,2013-04-28T13:25:00-CME-001
2013-04-30T12:33Z,-6.0,135.0,25.0,435.0,S,2013-04-30T00:24:00-CME-001
2013-05-01T07:07Z,12.0,-120.0,36.0,860.0,C,2013-05-01T03:12:00-CME-001
2013-05-02T13:30Z,56.0,19.0,28.0,395.0,S,2013-05-02T05:24:00-CME-001
2013-05-02T22:00Z,-16.0,70.0,22.0,350.0,S,2013-05-02T14:36:00-CME-001
2013-05-04T00:31Z,7.0,-89.0,40.0,650.0,C,2013-05-03T18:00:00-CME-001
2013-05-04T05:37Z,-18.0,-86.0,22.0,520.0,C,2013-05-03T22:36:00-CME-001
2013-05-06T18:22Z,-18.0,20.0,19.0,410.0,S,2013-05-06T14:36:00-CME-001
2013-05-08T17:37Z,-23.0,170.0,18.0,630.0,C,2013-05-08T12:39:00-CME-001
2013-05-10T00:30Z,-35.0,115.0,50.0,555.0,C,2013-05-09T19:29:00-CME-001
2013-05-11T00:21Z,18.0,103.0,35.0,575.0,C,2013-05-10T19:12:00-CME-001
2013-05-12T04:52Z,37.0,25.0,34.0,700.0,C,2013-05-11T23:54:00-CME-001
2013-05-13T05:11Z,20.0,-94.0,30.0,1200.0,O,2013-05-13T02:54:00-CME-001
2013-05-13T15:20Z,-30.0,-124.0,27.0,570.0,C,2013-05-13T08:54:00-CME-001
2013-05-13T20:03Z,-50.0,83.0,27.0,330.0,S,2013-05-13T08:54:00-CME-002
2013-05-13T18:00Z,10.0,-70.0,40.0,1900.0,O,2013-05-13T16:18:00-CME-001
2013-05-14T02:50Z,22.0,-90.0,35.0,2200.0,R,2013-05-14T01:30:00-CME-001
2013-05-15T04:30Z,15.0,-70.0,40.0,1100.0,O,2013-05-15T02:18:00-CME-001
2013-05-16T11:24Z,10.0,-98.0,35.0,1054.0,O,2013-05-16T08:24:00-CME-001
2013-05-17T11:25Z,13.0,-40.0,47.0,1400.0,O,2013-05-17T09:24:00-CME-001
2013-05-18T19:44Z,14.0,-140.0,22.0,304.0,S,2013-05-18T03:24:00-CME-001
2013-05-21T06:47Z,-38.0,166.0,53.0,800.0,C,2013-05-21T02:36:00-CME-001
2013-05-22T14:47Z,25.0,78.0,45.0,650.0,C,2013-05-22T09:12:00-CME-001
2013-05-22T15:45Z,10.0,80.0,60.0,1200.0,O,2013-05-22T13:24:00-CME-001
2013-05-26T22:58Z,21.0,167.0,46.0,879.0,C,2013-05-26T19:24:00-CME-001
2013-05-30T11:12Z,28.0,-104.0,38.0,420.0,S,2013-05-30T02:24:00-CME-001
2013-05-30T22:53Z,14.0,-105.0,27.0,464.0,S,2013-05-30T13:39:00-CME-001
2013-05-31T10:41Z,12.0,-163.0,28.0,870.0,C,2013-05-31T06:39:00-CME-001
2013-06-03T06:30Z,-10.0,-31.0,30.0,300.0,S,2013-06-02T20:24:00-CME-001
2013-06-05T04:52Z,-10.0,-100.0,50.0,600.0,C,2013-06-04T23:36:00-CME-001
2013-06-05T15:12Z,-43.0,17.0,28.0,610.0,C,2013-06-05T09:12:00-CME-001
2013-06-08T05:55Z,-65.0,80.0,33.0,590.0,C,2013-06-07T23:54:00-CME-001
2013-06-11T13:39Z,-10.0,110.0,27.0,360.0,S,2013-06-11T03:48:00-CME-001
2013-06-11T21:48Z,-38.0,150.0,20.0,920.0,C,2013-06-11T18:39:00-CME-001
2013-06-13T06:35Z,-25.0,171.0,43.0,1253.0,O,2013-06-13T04:09:00-CME-001
2013-06-13T23:15Z,11.0,60.0,25.0,441.0,S,2013-06-13T15:30:00-CME-001
2013-06-16T13:40Z,-49.0,86.0,18.0,350.0,S,2013-06-16T01:36:00-CME-001
2013-06-16T19:17Z,-39.0,-137.0,27.0,800.0,C,2013-06-16T14:00:00-CME-001
2013-06-17T01:24Z,0.0,161.0,27.0,765.0,C,2013-06-16T20:48:00-CME-001
2013-06-18T04:57Z,-35.0,-100.0,26.0,1000.0,O,2013-06-18T01:54:00-CME-001
2013-06-18T10:08Z,-29.0,-90.0,47.0,660.0,C,2013-06-18T05:18:00-CME-001
2013-06-19T11:30Z,-33.0,97.0,40.0,500.0,C,2013-06-19T03:48:00-CME-001
2013-06-20T18:09Z,-42.0,-70.0,26.0,682.0,C,2013-06-20T13:24:00-CME-001
2013-06-21T04:51Z,-19.0,-57.0,70.0,1970.0,O,2013-06-21T03:24:00-CME-001
2013-06-22T19:00Z,-10.0,140.0,50.0,450.0,S,2013-06-22T14:06:00-CME-001
2013-06-24T08:08Z,-11.0,172.0,64.0,732.0,C,2013-06-24T03:54:00-CME-001
2013-06-25T16:47Z,-20.0,178.0,40.0,600.0,C,2013-06-25T11:54:00-CME-001
2013-06-26T16:29Z,-30.0,165.0,32.0,540.0,C,2013-06-26T09:39:00-CME-001
2013-06-28T01:25Z,-42.0,44.0,28.0,751.0,C,2013-06-27T20:24:00-CME-001
2013-06-28T05:05Z,-39.0,35.0,41.0,1200.0,O,2013-06-28T01:54:00-CME-001
2013-06-30T02:24Z,8.0,1.0,35.0,440.0,S,2013-06-30T02:24:00-CME-001
2013-07-02T01:25Z,11.0,-85.0,63.0,915.0,C,2013-07-01T21:09:00-CME-001
2013-07-03T08:45Z,-10.0,-90.0,40.0,450.0,S,2013-07-03T00:36:00-CME-001
2013-07-03T11:45Z,-10.0,-80.0,45.0,700.0,C,2013-07-03T07:54:00-CME-001
2013-07-05T03:30Z,-15.0,-120.0,45.0,600.0,C,2013-07-04T21:42:00-CME-001
2013-07-07T04:56Z,-43.0,-124.0,22.0,379.0,S,2013-07-06T19:39:00-CME-001
2013-07-09T20:34Z,2.0,-10.0,40.0,600.0,C,2013-07-09T15:09:00-CME-001
2013-07-15T13:35Z,-36.0,-10.0,20.0,391.0,S,2013-07-15T05:24:00-CME-001
2013-07-16T01:03Z,-32.0,-8.0,20.0,278.0,S,2013-07-15T13:39:00-CME-001
2013-07-16T07:05Z,-15.0,-12.0,20.0,900.0,C,2013-07-16T04:09:00-CME-001
2013-07-16T15:09Z,49.0,70.0,30.0,380.0,S,2013-07-16T04:24:00-CME-001
2013-07-16T21:30Z,-5.0,97.0,25.0,270.0,S,2013-07-16T09:54:00-CME-001
2013-07-17T03:58Z,-36.0,70.0,30.0,360.0,S,2013-07-16T19:12:00-CME-001
2013-07-17T19:02Z,-20.0,-177.0,37.0,437.0,S,2013-07-17T06:39:00-CME-001
2013-07-19T05:00Z,20.0,-85.0,29.0,425.0,S,2013-07-18T19:30:00-CME-001
2013-07-19T00:00Z,-10.0,-85.0,15.0,900.0,C,2013-07-18T20:42:00-CME-001
2013-07-21T21:58Z,18.0,-101.0,30.0,300.0,S,2013-07-21T08:50:00-CME-001
2013-07-22T09:55Z,30.0,157.0,70.0,1000.0,O,2013-07-22T06:24:00-CME-001
2013-07-22T23:30Z,20.0,170.0,75.0,700.0,C,2013-07-22T19:24:00-CME-001
2013-07-25T12:40Z,35.0,175.0,40.0,475.0,S,2013-07-25T03:12:00-CME-001
2013-07-26T12:04Z,14.0,-176.0,15.0,850.0,C,2013-07-26T08:24:00-CME-001
2013-07-27T00:35Z,-60.0,115.0,52.0,830.0,C,2013-07-26T19:24:00-CME-001
2013-07-29T03:00Z,16.0,-108.0,35.0,580.0,C,2013-07-28T11:24:00-CME-001
2013-07-28T22:33Z,-26.0,179.0,27.0,541.0,C,2013-07-28T16:39:00-CME-001
2013-07-29T19:28Z,-33.0,-175.0,38.0,407.0,S,2013-07-29T10:54:00-CME-001
2013-07-29T18:26Z,41.0,-135.0,26.0,675.0,C,2013-07-29T13:09:00-CME-001
2013-07-29T23:00Z,-33.0,-174.0,23.0,419.0,S,2013-07-29T15:39:00-CME-001
2013-07-30T17:50Z,-22.0,-180.0,23.0,540.0,C,2013-07-30T12:09:00-CME-001
2013-08-02T18:13Z,-14.0,30.0,18.0,750.0,C,2013-08-02T14:24:00-CME-001
2013-08-06T08:38Z,43.0,-23.0,30.0,500.0,C,2013-08-06T02:12:00-CME-001
2013-08-06T09:21Z,-17.0,53.0,19.0,550.0,C,2013-08-06T02:24:00-CME-002
2013-08-06T08:42Z,-54.0,155.0,48.0,750.0,C,2013-08-06T03:24:00-CME-001
2013-08-07T02:11Z,21.0,131.0,49.0,514.0,C,2013-08-06T19:09:00-CME-001
2013-08-08T00:28Z,-21.0,14.0,37.0,644.0,C,2013-08-07T18:36:00-CME-001
2013-08-09T08:02Z,-45.0,6.0,25.0,349.0,S,2013-08-08T23:54:00-CME-001
2013-08-09T06:45Z,-19.0,171.0,39.0,505.0,C,2013-08-09T00:24:00-CME-001
2013-08-10T17:56Z,-28.0,84.0,36.0,530.0,C,2013-08-10T10:09:00-CME-001
2013-08-15T10:48Z,-30.0,89.0,34.0,300.0,S,2013-08-14T22:00:00-CME-001
2013-08-16T06:30Z,17.0,-100.0,36.0,300.0,S,2013-08-15T18:24:00-CME-001
2013-08-16T16:00Z,-23.0,-172.0,45.0,1000.0,O,2013-08-16T11:39:00-CME-001
2013-08-16T21:00Z,-27.0,133.0,29.0,694.0,C,2013-08-16T16:24:00-CME-001
2013-08-17T11:01Z,51.0,-71.0,23.0,425.0,S,2013-08-17T01:48:00-CME-001
2013-08-17T22:46Z,-15.0,73.0,41.0,1081.0,O,2013-08-17T19:24:00-CME-001
2013-08-20T02:00Z,17.0,180.0,45.0,1200.0,O,2013-08-19T23:12:00-CME-001
2013-08-20T12:24Z,-37.0,19.0,51.0,917.0,C,2013-08-20T08:24:00-CME-001
2013-08-21T10:14Z,10.0,-2.0,40.0,610.0,C,2013-08-21T05:09:00-CME-001
2013-08-22T17:26Z,-48.0,126.0,26.0,460.0,S,2013-08-22T09:24:00-CME-001
2013-08-23T05:54Z,-30.0,61.0,14.0,670.0,C,2013-08-23T00:48:00-CME-001
2013-08-25T04:30Z,-63.0,6.0,22.0,448.0,S,2013-08-25T19:54:00-CME-001
2013-08-27T09:57Z,50.0,-78.0,25.0,460.0,S,2013-08-27T01:25:00-CME-001
2013-08-28T02:48Z,-2.0,90.0,25.0,500.0,C,2013-08-27T17:06:00-CME-001
2013-08-28T11:39Z,-30.0,-175.0,40.0,520.0,C,2013-08-28T05:36:00-CME-001
2013-08-29T01:25Z,65.0,83.0,15.0,245.0,S,2013-08-28T11:24:00-CME-001
2013-08-28T20:41Z,-3.0,80.0,9.0,430.0,S,2013-08-28T13:42:00-CME-001
2013-08-28T22:23Z,-28.0,-135.0,34.0,622.0,C,2013-08-28T15:36:00-CME-001
2013-08-28T21:10Z,-22.0,172.0,32.0,860.0,C,2013-08-28T16:00:00-CME-001
2013-08-29T11:31Z,-45.0,12.0,36.0,705.0,C,2013-08-29T06:00:00-CME-001
2013-08-30T04:13Z,-20.0,-155.0,18.0,550.0,C,2013-08-29T19:54:00-CME-001
2013-08-30T06:21Z,19.0,-49.0,52.0,878.0,C,2013-08-30T02:48:00-CME-001
2013-08-31T01:45Z,11.0,127.0,17.0,494.0,S,2013-08-30T18:48:00-CME-001
2013-08-31T10:32Z,-16.0,-55.0,13.0,417.0,S,2013-08-30T23:39:00-CME-001
2013-09-01T02:12Z,-21.0,-156.0,36.0,590.0,C,2013-08-31T20:24:00-CME-001
2013-09-02T15:15Z,-31.0,-32.0,23.0,340.0,S,2013-09-02T04:24:00-CME-001
2013-09-02T23:50Z,35.0,29.0,17.0,672.0,C,2013-09-02T19:54:00-CME-001
2013-09-04T19:08Z,-28.0,-64.0,20.0,400.0,S,2013-09-04T06:24:00-CME-001
2013-09-04T17:00Z,17.0,-148.0,21.0,850.0,C,2013-09-04T13:09:00-CME-001
2013-09-05T05:50Z,-31.0,-62.0,23.0,514.0,C,2013-09-04T23:12:00-CME-001
2013-09-07T01:28Z,15.0,-125.0,26.0,750.0,C,2013-09-06T20:48:00-CME-001
2013-09-07T13:25Z,14.0,-85.0,17.0,430.0,S,2013-09-07T04:36:00-CME-001
2013-09-09T04:12Z,8.0,-146.0,22.0,326.0,S,2013-09-08T18:36:00-CME-001
2013-09-10T19:25Z,-51.0,-27.0,42.0,600.0,C,2013-09-10T13:25:00-CME-001
2013-09-11T16:16Z,-60.0,-114.0,32.0,597.0,C,2013-09-11T09:24:00-CME-001
2013-09-12T08:53Z,-40.0,114.0,22.0,299.0,S,2013-09-11T23:12:00-CME-001
2013-09-13T07:10Z,-19.0,-85.0,20.0,580.0,C,2013-09-12T21:17:00-CME-001
2013-09-13T12:50Z,45.0,-75.0,27.0,300.0,S,2013-09-12T23:12:00-CME-001
2013-09-14T15:52Z,-48.0,-70.0,31.0,370.0,S,2013-09-14T06:39:00-CME-001
2013-09-13T19:08Z,6.0,-112.0,31.0,543.0,C,2013-09-14T12:24:00-CME-001
2013-09-15T15:39Z,-10.0,-64.0,14.0,265.0,S,2013-09-15T01:36:00-CME-001
2013-09-15T11:15Z,-20.0,-61.0,12.0,463.0,S,2013-09-15T03:24:00-CME-001
2013-09-15T13:07Z,-23.0,-60.0,15.0,469.0,S,2013-09-15T05:24:00-CME-001
2013-09-18T03:10Z,18.0,79.0,25.0,387.0,S,2013-09-17T14:54:00-CME-001
2013-09-18T21:26Z,-38.0,-102.0,16.0,475.0,S,2013-09-18T13:36:00-CME-001
2013-09-19T14:20Z,-3.0,-38.0,34.0,329.0,S,2013-09-19T03:48:00-CME-001
2013-09-21T15:00Z,42.0,-67.0,40.0,371.0,S,2013-09-21T02:48:00-CME-001
2013-09-21T14:19Z,35.0,-74.0,33.0,571.0,C,2013-09-21T05:48:00-CME-001
2013-09-22T12:21Z,-28.0,63.0,33.0,530.0,C,2013-09-22T05:24:00-CME-001
2013-09-23T20:45Z,-27.0,55.0,25.0,371.0,S,2013-09-23T10:54:00-CME-001
2013-09-24T01:40Z,-55.0,113.0,25.0,667.0,C,2013-09-23T20:54:00-CME-001
2013-09-25T00:40Z,44.0,-75.0,32.0,900.0,C,2013-09-24T21:09:00-CME-001
2013-09-30T01:00Z,26.0,38.0,70.0,1100.0,O,2013-09-29T22:40:00-CME-001
2013-10-01T16:20Z,-45.0,-65.0,25.0,250.0,S,2013-10-01T03:39:00-CME-001
2013-10-03T04:02Z,35.0,102.0,45.0,530.0,C,2013-10-02T21:09:00-CME-001
2013-10-03T05:12Z,3.0,-62.0,34.0,700.0,C,2013-10-03T00:12:00-CME-001
